clean_text,label,sentiment
singh kutt saal hariprakash ye ladki bettiah bihar ki hai hamar pado ki hai tum jae,0,negative
7 hiiiii realli seem nice hope talk alway see tl love tweet,2,neutral
mashaallah bohat mubarak ho ahsan bhai allah apko iska sawaab ata farmay aur ashranijaat ba,2,neutral
bukhari jin ko imam parchi lgta hai babar selfish lgta hai imad ki worth smjh nai ati amir team mn kiun wapa aia ye nai pt,2,neutral
kpk lost seat gernal jernal ne madad nahi ki,1,positive
rana ayyun kutta hai aur ais ghatiya kutt suwar ko fansi honi chahiy jo ghatiya baat ko faila kr duni,0,negative
baat congress ko bachan ki nahi hai bjp aur sanghi soch ko jad se ukhad fekn ki hai jan,1,positive
yhi h bjp ka asli chera jo pichh kert h,1,positive
conngress ke spoke person ab kya kareng jhuth ke alawa kuchh aata nahi inhejinka presid hi jhutha ho,0,negative
love much seerat kapoor look beauti sexi big fan,2,neutral
shivsena aur jdu aisi rakhail hain bjp ki jo mar pit gali galauj karengi chaurah p,0,negative
aanchal ki izzat karo daulat se badkar hai aanchal ki ki koi seema nahi hoti hai aanchal ram,1,positive
shandaar zabardast zindabad newindia begin sabka saath sabka vika aur sabka vishwa modiswearingin,2,neutral
creativ hame apka follow back pane ke liy kya keemat chukani padegi maalik,1,positive
dosto sorri yarr mera mobil 3 mahin se kharab hai ab le nhi raha hu lekin bura mat manna apk sath pahl bh,1,positive
yeeeey ginaringan na naman hahaha good job din kay ayieee layag teambab,2,neutral
inc ye evm media dalal ka chasma nahi isliy c,1,positive
speak agar aap ye sb nahi kar rahe iska mtlb ye nahi ke aap sach musalmaan nahi ho aur main,1,positive
bjp jab aapka hi koi aukat nahi samjha aap nal ke pichh kyo lage hain log khud nal laga leng logo,1,positive
officiel puri duniya ka sb se skti maan h hmara modi jai hind modi ji,2,neutral
alreadi send jai shri ram post card mamta didi also post one post card pm modi,1,positive
sir mera naam anand ram hai mai bahut karj dubaa ho mujh 100000 rs ki bahut jarurt hai mera acco,1,positive
unh kam samajhn ki bhool mat karna intern communiti koi dainik jagran nahi padta,0,negative
congress parti itni halat kharab ho gaya ki sansad kya tv dibet bhi nahin baithega,2,neutral
doll happybirthday cute sweet love pretti nd beauti queen jenniferwinget hope aj ka din tumhar liy khushiyon se bhar,2,neutral
congress ki haal ki koi aur nahi balki maharashtra congress khud jimmedar hai,1,positive
rahul mummi mere saath dhoka hua mujh kaha gaya tha ki log 200 daaru ki bottl aur biryani ke liy vote dete,1,positive
shari kelash chodari ji ko bahut bahut shubh kamanay rajiy mantari banan par bhari voton se manvendar,2,neutral
neito heheh heheheh hahahahahahahahaha,1,positive
tum baal katwaan bahar mat jaya karo hi kaat diya krunga kyu nhi chahta mere alawa tumhara koi,1,positive
shame ye log bhai bahan ko bhi nhi chhodt,1,positive
musallam koi jaroorat nahi hai pyaar vyaar ki apna ek bhai ka set hai vo apn ko 3500 randi ka,0,negative
maarn wale kahaan se aastha k prateek lag rahe hain gund hain ye kuch nahi shame,0,negative
jish pedhi tak hamar desh ke liy jivan shamaraprit kar diya unako hi abatak ki sharakar ne bhoola,1,positive
laut aao ab sai ji aaja mahi jaldi tenu akhiyan udeekdiyan jaldi se yeh mission pura kr,2,neutral
bus dalit muslim polit krte rahog toh kuch haasil nahi aaplog ye jaann k liy tyar hi nahi ground,1,positive
modi aan ke bad agar koi kam karana hai kutiya ko jail bhe,0,negative
congress ko bjp ne nahi aap jais chamcho ne haraya jo satya nahi dekht bas hazuri kart hai aap ko parti nik,1,positive
soch h logo ki ghatiya jo gareebo ko mar rah,0,negative
bhai ko ramram bhai ek parti banti hai bharat r lucknow ke jeet pe saadatganjward,2,neutral
aveng main theme espero que os gust,2,neutral
charsii uffff buttni apko mni kaal kaha tha na ab log mji tang kr rhi hn thoray sy like leni ky leay,1,positive
yesss areeee shit suppos wrong unaccept becom romantic,0,negative
nation hathi chala bazar kutt bhoke hazar wohi haal hai ye dono owaisi bhai ka hai kutt hai,0,negative
differ role put life role kid say baburao best wife said,1,positive
sir fan fan readi eager wait shadaa besabri naal udik,2,neutral
ku honor host amaz eye open session thank,2,neutral
yuva ki awaaz gareebon ka hamdard mahilaon ka rakshak janta se pyaar ki misaal kissan ka maseeha commanderour boss,1,positive
hindi bhi bolunga rothchild ke paltu kutt sen ke barem know well sale tu wahi,0,negative
laanat hai aisi sunami pe ki khud banara ki seat bhi nhi bcha paay feku chor modi ji sunami sb uda le,0,negative
hamar desh award ka bada panga hai har kisi ko award chahiy ek famili khud ko hi bharat ratna,1,positive
apka jawab nahi sir true fan,1,positive
beauti dhokebaaz wifey stan,0,negative
peopl summer like nahayeng aur jo ni nahata usko nehlayeg emiway thandai,1,positive
yaar bc koi isk saath khellou hadd hoti hai ignor ki,1,positive
saynotodollar pakistanio kab jago ge aik haft men turkey apn mulk ko bohran se nikal sakta hy hum kio nahi,1,positive
modi ji ne centuri nahi tripl centuri maar di hai aur pappu ki team ko jism aap bhi 52 par kar diya,0,negative
abe land ke khajoor tu apn jaison ki fiqar kar behenchod qnki tere jais,0,negative
madarchod apni team dekh randi ka aulad 105 run banaya bahen ke lore teri amma chod dunga madarch,0,negative
uk give chanc win one three bts sign album ahead perform wembley june en,1,positive
thank much smith sha hi modi ji,2,neutral
aktu jayga dena kidnap wow love song idevadhikari,2,neutral
dear lalua beta tum ye batay ki evm kab aya hindustan khud chor hei sala dusro ko salah de,0,negative
ab wo shuru ho jayega pleas untag werent talk vision work,1,positive
modi ji aaps nivedan ki swach bharat yojna jesi hi pani bcao pe,1,positive
patel centimet sunoo yeh sachhi mohabbat se behtar nahi bro,1,positive
hmm sbhi ko apk netrattv ki jaroort hai ji apki soch apk swabhav ki koi jod nhi ap desh k yuvao,2,neutral
patrag patra ji mujh aap ki bewakufi pr tara aati hai kitni giri hui jhooti ba,0,negative
qadam barao great brave chairman hum ap k sath h hatho mein hath bbz ka sath,2,neutral
happi 3rd anniversari isko exo labyu mga kuyaa hahahha iskoexo3yearsold happyiskoexoanniversari,1,positive
adarniya modi jipehl aap ko hardik abhinadan desh ke pm ke liy umid karta hoon ki aap agl,1,positive
honey pa jiheartfelt tribut chandra shekhar azad birth anniversari valour,1,positive
epic bhakt matter m jobless hungri without badic need still vote modi look mus,1,positive
love viswa vani paper regular suppli kengeri upanagara bangalor,2,neutral
sukhan aat hain usk yaad bahut dil ko tha uss se ittehaad bahut jab bhi chalti hai us taraf se hawaashor kart h,2,neutral
bhoolo mat sarbjeet ko bhi spi btaya tha tumari geedad armi ne lekin ham tume galat saabit krne mn ka,2,neutral
apn khusr ko bhi baz rakho pehl bhi es ke nana ne mulk tora ab ki bar es khusr ke p,0,negative
sharma abhisar ji aap soch rahe hoge es knife ka use kis pr hoga kuch din baad aap dekhna enm se aadh b,1,positive
jaroori nhi ke ye khaber sahi ho aarkar apna kam keregi mai iski tarefdaari nhi kerr raha,1,positive
tumari parti ke netao ki roj mar pit hoti pahl unko smbhalo tum ek gddar ho jo smaj ko batn ka kam krte ho,0,negative
20 maro hate,1,positive
alter dies haar ich bin love,1,positive
tera darbar na chutee kbi chahe muskil ho zindagi ya easi bs tera sath jruri satguru ji,1,positive
jin partiyo ne 72sal desh kichad kiya tha bas modi ji ne usm kamal khila diya jo tum log aj tak nahi kar,2,neutral
afghan bhai pathan bhai sirf subscrib badha rahe hain youtub pe aur india ki janta chutiya hai,0,negative
aap seedha apn bio congressi kyo ni likh dete sharm aati h kya khud ko congress parti ka batan,0,negative
well cant ask sang love song interview easili fun fill int,2,neutral
main mar sakta par apn bach ko apn samni polio wala zehar nhi de skta america ek trf hame dhaki,0,negative
tarah receiv hone khatam ho jayeng par life depend hoti hai ise ghataya ya badhaya nahi ja sakta hai janm k sa,1,positive
ind na na na na bhul kar chuke tumh bula k keju delhi waal ab samjh mai aaya jant,2,neutral
modi ji appko koti koti naman app jeisa pm pakar mera jiban dhanya hogeya modi ji ek request ki ha,1,positive
hater sorri topa,1,positive
ppp abhi softwar upgrad hona baqi,1,positive
woi main soch rhi thi k abi kuch din phli ap kch bol ry thi itni jldi kesi hogi,1,positive
swanxi ha ha ha nayi shiru anan,1,positive
l rajpura sardar hardial singh kamboj ji jindabaad kaur kamboj,2,neutral
wah hahaha jgn cara naha mad haa aku mala nak kluarkan fist aku,1,positive
7 twerk video nikalunga edit hai tattooo nahi ho payega either 7 seat bjp ko yah toh 1k,0,negative
agre pranab bol raha tha ke elect commiss ku trust kar sakt hai kahe eh,1,positive
bear english toh pel gay teri convert ki maa behen ko saala vatican ki jooth,0,negative
sundar fantaci leagu world cup,1,positive
madan chikna boy love sbi girl abhi lunch time hai baad mein aao boy come 1 hr boy love sbi girl,2,neutral
grand releas amar tomorrow wish load luck abhiii youngrebelstar revisedrebelstar abh,1,positive
cpm jiska khudka astitwa duniya se uth gaya wah kisiko vishesh posit de sakti ha joke centuri nt,0,negative
khan10 ramadan kareem mobarak aap ko allah khoobsorat bnaya aap ko inshaallah khoobsorat kaam bhi karti hogi,2,neutral
sab ke bad bhi modi ne purn bahumat sesarkar bnai sochn ki jrurt hai tum jais brast netao ko j,0,negative
mania17 yeah aapki mansik sthiti ko darshata hai,1,positive
tyler get tom lockyer curti nelson good right back go hume best defenc leagu safc,2,neutral
suna hai mohabbat sitam dha rahi hai unh raat din meri yaad aa rahi hai,2,neutral
itna sadma laga h bechar ko sahara dene wala bhi koi nahi hai amrind singh se l,0,negative
last mehnat rang layi good news yehrishteyhainpyaark fandom,2,neutral
alp fake represent alp exam fake represent karn bale candid ko dibbar ghoshit karo ye cand,1,positive
suno chanda season 2 bakwa chutyappa overr jo bhi kehlo sunochanda2,0,negative
adarniya modi jipehl aap ko hardik abhinadan desh ke pm ke liy umid karta hoon ki aap agl,2,neutral
need complaint polic station ais maulana ki vjah se kisi nirdosh ko saja nahi mil ni chahiy,1,positive
bad good jab na umeedi bohat ziyada ho jay insan tarah k rast talash krta hai khush rehn ki koshish krta hai,1,positive
bai mere ko de dena yeh shoe world cup jitn k bad,1,positive
mera behen soni esiliy evm nahi ka gutala nahi mantahu kiu ke congress sp bsp ncp aur dusra,1,positive
ind waah ji poster apt show true imag mamata banerje one show mirror bett,1,positive
bhai ye dekh kar lgta hai aap yogi ji ke rste chl rahe ho,2,neutral
anubhav4u kaha mar gay sab k sab ab jawan ko lakwa maar gaya kya mayawati congress ki sarkar dali,0,negative
allah one pardon great love pardon pardon shab e qadr mubarak rememb,2,neutral
gk u boycot godi media wherea akhilesh rahul murkh boyc,1,positive
becaus eid around corner ca nt wait buy pyari pyari colour choorian,1,positive
wazistan inki bap ki jageer nai hai wo pakistan ka hisa hai waha pak armi rahegi inhain agr hmari se,0,negative
og tanko congrat,1,positive
pride joy love maisha kesi,2,neutral
abey chutia congress 70 saal thik nahi kar pai agar tu compar karega pichl sarkar se abhi sabhi,1,positive
wicket love kiya kar diya apney pakvwi cwc19 wehavewewil meninmaroon,2,neutral
bajrangi bhaijaan jitna time,1,positive
pak tran geo news ne hamar hashtag btsourmuhabbat ki coverag ki anchor ne achi tarha bts ko present kia aur hum lie lie u,2,neutral
kheln ke liy maidan ki nahi zaroorat hai toh sirf junoon ki cwc19 cwc19london wc2019 iccworldcup2019,2,neutral
pic daal ke attent lena achi larkiyon ko shoba nhi deta belong sophist famili kind stop,2,neutral
wais yadavon ne bhi bar bjp ko jitan koi kasar nahi chodi,1,positive
aapan sagl parthana ch karu shakto ki pappu hach congress presid rahil istandwithrahulgandhi,2,neutral
special thank invit team talash ptv ramadantransmiss speak th,2,neutral
modi ki gulam biki hue tum muslim khalana ka layak nahi hoo may hussaini nasal ka nawasa bol ra,1,positive
koh bc chutiya mat bana mujh paata hai tu hrithik hai,0,negative
ajinkya rahan better option no4 place kl rahul askstar,1,positive
urdu laga shart kch nh hoga bhai hare ho haro gai worldcup nh jeeto gai likh kr rkh lo,0,negative
oc1 4 english team champion leagu europa leagu final would suggest best fo,1,positive
comon anjana madam lagta hai bjp ne bahut paisa diya hai ur show r total favour modi stop,1,positive
skanda raha ind himalaya,1,positive
happi birthday favourit actress ur diehard fan small fan huge world watch,2,neutral
video actual hear loud sing young forev chill im even imagin,2,neutral
aur dono ne parti ko dhoka diya dononko bjp mei entri ab dhobhi ka,1,positive
kareena kapoor khan hindu,1,positive
nice articl padhk maja aa giya thank till nehru edg modi,2,neutral
haay entri ho toh aisi herowalientri best part today s episod shaheersheikh yehrishteyhainpyaar,2,neutral
roopa ip ne khud tweet mana kar diya ki ye uska post nahi hai dhongi kahi k kyu desh k logon,0,negative
1 number likha hai manufactur band karo sab khud hi seedh ho jaaeng,1,positive
sun 2 kodi ke insaan maa tera krti hao dhndha baap ka tugh pta hai nhi pais kmne ke chkr,0,negative
bondhur bari te jompesh iftar ayojon cook dosto shetu freeman uiufriend iftar feel fantasti,1,positive
kuch nahi bas 10 sal ye mauj kar k jayega bjp ko perman tata bye b,1,positive
merapmmeraabhimaan usless worship kabir santrampalji give achh din,1,positive
tu khud chutiya ha darn ko b smja h kia ye voic kisi ka h dub ki hovi h barw,0,negative
yt ever feel super duper uper lone caus,2,neutral
sir sarkar jitna bhi karl humlog jabtak jagruk aur respons nahi hong tabtak kuch bhi thik nahi,2,neutral
bharat se ach song hi hong,0,negative
dil ko teri chahat pay bharosa bhi bohat hai aur tujhsay bichad jaanay ka darr bhi nahi jata ahmadfaraz,1,positive
saari wahwahi non veg khaan hi hai itn saar item vrg khaan ke liy usko khao na dimaag,2,neutral
sushant best g rning lord ji bless us sewa sumiran parmarth aap ji de charna naal alway,2,neutral
yeh loog afghani sympath hai yeh pakistan ko aman main dekna nahi chaht,1,positive
nah wrong jhoot ni bolo hamain na garmi na sardi chahiyai moder temperatur best jeisay ki aj kal quetta mai hai,1,positive
wish mani mani happi return day siso happi birthday sohn satgur,1,positive
kisi ki etni baukhlaahat desh ko nuksaan nhi pahuchaani chahiy sarkaar ko jo uchit lge decis le,1,positive
usn kaha kya main bewafa hoon main kaha tu itni dhokhebaj hai jiska koi hisaab nahi usn kaha b,1,positive
feel like someth wrong liter noth wrong hahah fuck,1,positive
jal kyun rahi hai dalali ki roti khane wale jab bjp walon ne sach patrakaron ka bahishkaar kiy,0,negative
bikan ki saan arjun ji jai shree ram,2,neutral
aalim aur baba ki zarurat nahe hai apko app sach dil se allaha se dua karo inshaallaha appki dua,2,neutral
abhivyakti ki aajadi ka gala tum tv channel wale ghot rahe ho bulaao debat common peopl ko,0,negative
